CountryCode,RegionCode,TestCode,Subject,Grade,ProficiencyLevel,ProficiencyName,MinSS,MaxSS,MinRasch,MaxRasch,Linked,ProficiencyFlag
IA,IA,IA,MATHEMATICS,7,2,Proficient,746,885,1.113,2.891,1,0
IA,IA,IA,MATHEMATICS,8,2,Proficient,786,896,1.621,3.03,1,0
IA,IA,IA,MATHEMATICS,9,2,Proficient,795,899,1.735,3.068,0,0
IA,IA,IA,MATHEMATICS,10,2,Proficient,799,904,1.786,3.132,0,0
IA,IA,IA,MATHEMATICS,11,2,Proficient,814,921,1.977,3.348,0,0
IA,IA,IA,MATHEMATICS,12,2,Proficient,829,928,2.167,3.437,0,0
IA,IA,IA,MATHEMATICS,1,3,Advanced,475,1400,-2.328,999.999,0,1
IA,IA,IA,MATHEMATICS,2,3,Advanced,577,1400,-1.033,999.999,0,1
IA,IA,IA,MATHEMATICS,3,3,Advanced,672,1400,0.174,999.999,1,1
IA,IA,IA,MATHEMATICS,4,3,Advanced,731,1400,0.923,999.999,1,1
IA,IA,IA,MATHEMATICS,5,3,Advanced,805,1400,1.862,999.999,1,1
IA,IA,IA,MATHEMATICS,6,3,Advanced,851,1400,2.446,999.999,1,1
IA,IA,IA,MATHEMATICS,7,3,Advanced,886,1400,2.891,999.999,1,1
IA,IA,IA,MATHEMATICS,8,3,Advanced,897,1400,3.03,999.999,1,1
IA,IA,IA,MATHEMATICS,9,3,Advanced,900,1400,3.068,999.999,0,1
IA,IA,IA,MATHEMATICS,10,3,Advanced,905,1400,3.132,999.999,0,1
IA,IA,IA,MATHEMATICS,11,3,Advanced,922,1400,3.348,999.999,0,1
IA,IA,IA,MATHEMATICS,12,3,Advanced,929,1400,3.437,999.999,0,1
ID,ID,ID,READING,1,1,Level 1,0,90,-999.999,-3.4325,0,-1
ID,ID,ID,READING,2,1,Level 1,0,232,-999.999,-1.499,0,-1
ID,ID,ID,READING,3,1,Level 1,0,332,-999.999,-0.362,1,-1
ID,ID,ID,READING,4,1,Level 1,0,434,-999.999,0.628,1,-1
ID,ID,ID,READING,5,1,Level 1,0,483,-999.999,1.1095,1,-1
ID,ID,ID,READING,6,1,Level 1,0,499,-999.999,1.245,1,-1
ID,ID,ID,READING,7,1,Level 1,0,576,-999.999,1.8405,1,-1
ID,ID,ID,READING,8,1,Level 1,0,589,-999.999,1.937,1,-1
ID,ID,ID,READING,9,1,Level 1,0,661,-999.999,2.3925,0,-1
ID,ID,ID,READING,10,1,Level 1,0,674,-999.999,2.4625,0,-1
ID,ID,ID,READING,11,1,Level 1,0,715,-999.999,2.6765,0,-1
ID,ID,ID,READING,12,1,Level 1,0,761,-999.999,2.8465,0,-1
ID,ID,ID,READING,1,2,Level 2,91,165,-3.4325,-2.3095,0,-1
ID,ID,ID,READING,2,2,Level 2,233,337,-1.499,-0.3105,0,-1
ID,ID,ID,READING,3,2,Level 2,333,454,-0.362,0.816,1,-1
ID,ID,ID,READING,4,2,Level 2,435,530,0.628,1.4965,1,-1
ID,ID,ID,READING,5,2,Level 2,484,599,1.1095,1.999,1,-1
ID,ID,ID,READING,6,2,Level 2,500,691,1.245,2.5595,1,-1
ID,ID,ID,READING,7,2,Level 2,577,772,1.8405,2.885,1,-1
ID,ID,ID,READING,8,2,Level 2,590,857,1.937,3.2605,1,-1
ID,ID,ID,READING,9,2,Level 2,662,918,2.3925,3.602,0,-1
ID,ID,ID,READING,10,2,Level 2,675,957,2.4625,3.778,0,-1
ID,ID,ID,READING,11,2,Level 2,716,992,2.6765,3.941,0,-1
ID,ID,ID,READING,12,2,Level 2,762,1079,2.8465,4.163,0,-1
ID,ID,ID,READING,1,3,Level 3,166,248,-2.3095,-1.307,0,0
ID,ID,ID,READING,2,3,Level 3,338,435,-0.3105,0.6355,0,0
ID,ID,ID,READING,3,3,Level 3,455,561,0.816,1.731,1,0
ID,ID,ID,READING,4,3,Level 3,531,660,1.4965,2.3875,1,0
ID,ID,ID,READING,5,3,Level 3,600,852,1.999,3.23,1,0
ID,ID,ID,READING,6,3,Level 3,692,1015,2.5595,3.99,1,0
ID,ID,ID,READING,7,3,Level 3,773,1168,2.885,4.4395,1,0
ID,ID,ID,READING,8,3,Level 3,858,1249,3.2605,4.828,1,0
ID,ID,ID,READING,9,3,Level 3,919,1291,3.602,5.0255,0,0
ID,ID,ID,READING,10,3,Level 3,958,1314,3.778,5.2345,0,0
ID,ID,ID,READING,11,3,Level 3,993,1321,3.941,5.372,0,0
ID,ID,ID,READING,12,3,Level 3,1080,1332,4.163,5.654,0,0
ID,ID,ID,READING,1,4,Level 4,249,1400,-1.307,999.999,0,1
ID,ID,ID,READING,2,4,Level 4,436,1400,0.6355,999.999,0,1
ID,ID,ID,READING,3,4,Level 4,562,1400,1.731,999.999,1,1
ID,ID,ID,READING,4,4,Level 4,661,1400,2.3875,999.999,1,1
ID,ID,ID,READING,5,4,Level 4,853,1400,3.23,999.999,1,1
ID,ID,ID,READING,6,4,Level 4,1016,1400,3.99,999.999,1,1
ID,ID,ID,READING,7,4,Level 4,1169,1400,4.4395,999.999,1,1
ID,ID,ID,READING,8,4,Level 4,1250,1400,4.828,999.999,1,1
ID,ID,ID,READING,9,4,Level 4,1292,1400,5.0255,999.999,0,1
ID,ID,ID,READING,10,4,Level 4,1315,1400,5.2345,999.999,0,1
ID,ID,ID,READING,11,4,Level 4,1322,1400,5.372,999.999,0,1
ID,ID,ID,READING,12,4,Level 4,1333,1400,5.654,999.999,0,1
ID,ID,ID,MATHEMATICS,7,1,Level 1,0,745,-999.999,1.113,1,-1
ID,ID,ID,MATHEMATICS,8,1,Level 1,0,783,-999.999,1.596,1,-1
ID,ID,ID,MATHEMATICS,9,1,Level 1,0,790,-999.999,1.684,0,-1
ID,ID,ID,MATHEMATICS,10,1,Level 1,0,796,-999.999,1.761,0,-1
ID,ID,ID,MATHEMATICS,11,1,Level 1,0,813,-999.999,1.977,0,-1
ID,ID,ID,MATHEMATICS,12,1,Level 1,0,826,-999.999,2.142,0,-1
ID,ID,ID,MATHEMATICS,1,1,Level 1,0,336,-999.999,-4.08,0,-1
ID,ID,ID,MATHEMATICS,2,1,Level 1,0,457,-999.999,-2.544,0,-1
ID,ID,ID,MATHEMATICS,3,1,Level 1,0,546,-999.999,-1.414,1,-1
ID,ID,ID,MATHEMATICS,4,1,Level 1,0,602,-999.999,-0.703,1,-1
ID,ID,ID,MATHEMATICS,5,1,Level 1,0,692,-999.999,0.44,1,-1
ID,ID,ID,MATHEMATICS,6,1,Level 1,0,716,-999.999,0.745,1,-1
ID,ID,ID,MATHEMATICS,1,2,Level 2,337,417,-4.08,-3.051,0,-1
ID,ID,ID,MATHEMATICS,2,2,Level 2,458,528,-2.544,-1.642,0,-1
ID,ID,ID,MATHEMATICS,3,2,Level 2,547,620,-1.414,-0.474,1,-1
ID,ID,ID,MATHEMATICS,4,2,Level 2,603,695,-0.703,0.478,1,-1
ID,ID,ID,MATHEMATICS,5,2,Level 2,693,781,0.44,1.57,1,-1
ID,ID,ID,MATHEMATICS,6,2,Level 2,717,807,0.745,1.9,1,-1
ID,ID,ID,MATHEMATICS,7,2,Level 2,746,830,1.113,2.192,1,-1
ID,ID,ID,MATHEMATICS,8,2,Level 2,784,851,1.596,2.459,1,-1
ID,ID,ID,MATHEMATICS,9,2,Level 2,791,852,1.684,2.472,0,-1
ID,ID,ID,MATHEMATICS,10,2,Level 2,797,858,1.761,2.548,0,-1
ID,ID,ID,MATHEMATICS,11,2,Level 2,814,873,1.977,2.738,0,-1
ID,ID,ID,MATHEMATICS,12,2,Level 2,827,890,2.142,2.954,0,-1
ID,ID,ID,MATHEMATICS,7,3,Level 3,831,885,2.192,2.891,1,0
ID,ID,ID,MATHEMATICS,8,3,Level 3,852,891,2.459,2.967,1,0
ID,ID,ID,MATHEMATICS,9,3,Level 3,853,895,2.472,3.018,0,0
ID,ID,ID,MATHEMATICS,10,3,Level 3,859,900,2.548,3.081,0,0
ID,ID,ID,MATHEMATICS,11,3,Level 3,874,918,2.738,3.31,0,0
ID,ID,ID,MATHEMATICS,12,3,Level 3,891,925,2.954,3.399,0,0
ID,ID,ID,MATHEMATICS,1,3,Level 3,418,498,-3.051,-2.023,0,0
ID,ID,ID,MATHEMATICS,2,3,Level 3,529,601,-1.642,-0.715,0,0
ID,ID,ID,MATHEMATICS,3,3,Level 3,621,686,-0.474,0.364,1,0
ID,ID,ID,MATHEMATICS,4,3,Level 3,696,771,0.478,1.443,1,0
ID,ID,ID,MATHEMATICS,5,3,Level 3,782,826,1.57,2.142,1,0
ID,ID,ID,MATHEMATICS,6,3,Level 3,808,859,1.9,2.561,1,0
ID,ID,ID,MATHEMATICS,1,4,Level 4,499,1400,-2.023,999.999,0,1
ID,ID,ID,MATHEMATICS,2,4,Level 4,602,1400,-0.715,999.999,0,1
ID,ID,ID,MATHEMATICS,3,4,Level 4,687,1400,0.364,999.999,1,1
ID,ID,ID,MATHEMATICS,4,4,Level 4,772,1400,1.443,999.999,1,1
ID,ID,ID,MATHEMATICS,5,4,Level 4,827,1400,2.142,999.999,1,1
ID,ID,ID,MATHEMATICS,6,4,Level 4,860,1400,2.561,999.999,1,1
ID,ID,ID,MATHEMATICS,7,4,Level 4,886,1400,2.891,999.999,1,1
ID,ID,ID,MATHEMATICS,8,4,Level 4,892,1400,2.967,999.999,1,1
ID,ID,ID,MATHEMATICS,9,4,Level 4,896,1400,3.018,999.999,0,1
ID,ID,ID,MATHEMATICS,10,4,Level 4,901,1400,3.081,999.999,0,1
ID,ID,ID,MATHEMATICS,11,4,Level 4,919,1400,3.31,999.999,0,1
ID,ID,ID,MATHEMATICS,12,4,Level 4,926,1400,3.399,999.999,0,1
IL,IL,IL,READING,1,1,Level 1,0,85,-999.999,-3.741,0,-1
IL,IL,IL,READING,2,1,Level 1,0,203,-999.999,-1.855,0,-1
IL,IL,IL,READING,3,1,Level 1,0,303,-999.999,-0.669,1,-1
IL,IL,IL,READING,4,1,Level 1,0,334,-999.999,-0.342,1,-1
IL,IL,IL,READING,5,1,Level 1,0,371,-999.999,0.0635,1,-1
IL,IL,IL,READING,6,1,Level 1,0,416,-999.999,0.4795,1,-1
IL,IL,IL,READING,7,1,Level 1,0,466,-999.999,0.9545,1,-1
IL,IL,IL,READING,8,1,Level 1,0,526,-999.999,1.465,1,-1
IL,IL,IL,READING,9,1,Level 1,0,596,-999.999,1.9835,1,-1
IL,IL,IL,READING,10,1,Level 1,0,684,-999.999,2.5255,1,-1
IL,IL,IL,READING,11,1,Level 1,0,715,-999.999,2.6765,0,-1
IL,IL,IL,READING,12,1,Level 1,0,761,-999.999,2.8465,0,-1
IL,IL,IL,READING,1,2,Level 2,86,134,-3.741,-2.681,0,-1
IL,IL,IL,READING,2,2,Level 2,204,301,-1.855,-0.688,0,-1
IL,IL,IL,READING,3,2,Level 2,304,412,-0.669,0.449,1,-1
IL,IL,IL,READING,4,2,Level 2,335,441,-0.342,0.683,1,-1
IL,IL,IL,READING,5,2,Level 2,372,507,0.0635,1.3065,1,-1
IL,IL,IL,READING,6,2,Level 2,417,560,0.4795,1.7215,1,-1
IL,IL,IL,READING,7,2,Level 2,467,614,0.9545,2.0955,1,-1
IL,IL,IL,READING,8,2,Level 2,527,678,1.465,2.488,1,-1
IL,IL,IL,READING,9,2,Level 2,597,825,1.9835,3.1095,1,-1
IL,IL,IL,READING,10,2,Level 2,685,900,2.5255,3.4635,1,-1
IL,IL,IL,READING,11,2,Level 2,716,921,2.6765,3.621,0,-1
IL,IL,IL,READING,12,2,Level 2,762,968,2.8465,3.83,0,-1
IL,IL,IL,READING,1,3,Level 3,135,214,-2.681,-1.721,0,-1
IL,IL,IL,READING,2,3,Level 3,302,391,-0.688,0.2575,0,-1
IL,IL,IL,READING,3,3,Level 3,413,513,0.449,1.351,1,-1
IL,IL,IL,READING,4,3,Level 3,442,570,0.683,1.801,1,-1
IL,IL,IL,READING,5,3,Level 3,508,662,1.3065,2.3975,1,-1
IL,IL,IL,READING,6,3,Level 3,561,776,1.7215,2.903,1,-1
IL,IL,IL,READING,7,3,Level 3,615,829,2.0955,3.124,1,-1
IL,IL,IL,READING,8,3,Level 3,679,908,2.488,3.5315,1,-1
IL,IL,IL,READING,9,3,Level 3,826,1035,3.1095,4.0355,1,-1
IL,IL,IL,READING,10,3,Level 3,901,1075,3.4635,4.156,1,-1
IL,IL,IL,READING,11,3,Level 3,922,1130,3.621,4.3085,0,-1
IL,IL,IL,READING,12,3,Level 3,969,1190,3.83,4.546,0,-1
IL,IL,IL,READING,1,4,Level 4,215,460,-1.721,0.8865,0,0
IL,IL,IL,READING,2,4,Level 4,392,658,0.2575,2.376,0,0
IL,IL,IL,READING,3,4,Level 4,514,923,1.351,3.634,1,0
IL,IL,IL,READING,4,4,Level 4,571,1019,1.801,3.999,1,0
IL,IL,IL,READING,5,4,Level 4,663,1178,2.3975,4.4885,1,0
IL,IL,IL,READING,6,4,Level 4,777,1251,2.903,4.8415,1,0
IL,IL,IL,READING,7,4,Level 4,830,1292,3.124,5.034,1,0
IL,IL,IL,READING,8,4,Level 4,909,1320,3.5315,5.3505,1,0
IL,IL,IL,READING,9,4,Level 4,1036,1324,4.0355,5.4365,1,0
IL,IL,IL,READING,10,4,Level 4,1076,1325,4.156,5.458,1,0
IL,IL,IL,READING,11,4,Level 4,1131,1328,4.3085,5.539,0,0
IL,IL,IL,READING,12,4,Level 4,1191,1340,4.546,5.845,0,0
IL,IL,IL,READING,1,5,Level 5,461,1400,0.8865,999.999,0,1
IL,IL,IL,READING,2,5,Level 5,659,1400,2.376,999.999,0,1
IL,IL,IL,READING,3,5,Level 5,924,1400,3.634,999.999,1,1
IL,IL,IL,READING,4,5,Level 5,1020,1400,3.999,999.999,1,1
IL,IL,IL,READING,5,5,Level 5,1179,1400,4.4885,999.999,1,1
IL,IL,IL,READING,6,5,Level 5,1252,1400,4.8415,999.999,1,1
IL,IL,IL,READING,7,5,Level 5,1293,1400,5.034,999.999,1,1
IL,IL,IL,READING,8,5,Level 5,1321,1400,5.3505,999.999,1,1
IL,IL,IL,READING,9,5,Level 5,1325,1400,5.4365,999.999,1,1
IL,IL,IL,READING,10,5,Level 5,1326,1400,5.458,999.999,1,1
IL,IL,IL,READING,11,5,Level 5,1329,1400,5.539,999.999,0,1
IL,IL,IL,READING,12,5,Level 5,1341,1400,5.845,999.999,0,1
IL,IL,IL,MATHEMATICS,1,1,Level 1,0,297,-999.999,-4.575,0,-1
IL,IL,IL,MATHEMATICS,2,1,Level 1,0,422,-999.999,-2.988,0,-1
IL,IL,IL,MATHEMATICS,3,1,Level 1,0,503,-999.999,-1.96,1,-1
IL,IL,IL,MATHEMATICS,4,1,Level 1,0,561,-999.999,-1.223,1,-1
IL,IL,IL,MATHEMATICS,5,1,Level 1,0,613,-999.999,-0.563,1,-1
IL,IL,IL,MATHEMATICS,6,1,Level 1,0,649,-999.999,-0.106,1,-1
IL,IL,IL,MATHEMATICS,7,1,Level 1,0,686,-999.999,0.364,1,-1
IL,IL,IL,MATHEMATICS,8,1,Level 1,0,738,-999.999,1.024,1,-1
IL,IL,IL,MATHEMATICS,9,1,Level 1,0,747,-999.999,1.139,0,-1
IL,IL,IL,MATHEMATICS,10,1,Level 1,0,748,-999.999,1.151,0,-1
IL,IL,IL,MATHEMATICS,11,1,Level 1,0,769,-999.999,1.418,0,-1
IL,IL,IL,MATHEMATICS,12,1,Level 1,0,783,-999.999,1.596,0,-1
IL,IL,IL,MATHEMATICS,1,2,Level 2,298,381,-4.575,-3.509,0,-1
IL,IL,IL,MATHEMATICS,2,2,Level 2,423,497,-2.988,-2.036,0,-1
IL,IL,IL,MATHEMATICS,3,2,Level 2,504,588,-1.96,-0.88,1,-1
IL,IL,IL,MATHEMATICS,4,2,Level 2,562,661,-1.223,0.047,1,-1
IL,IL,IL,MATHEMATICS,5,2,Level 2,614,720,-0.563,0.796,1,-1
IL,IL,IL,MATHEMATICS,6,2,Level 2,650,756,-0.106,1.253,1,-1
IL,IL,IL,MATHEMATICS,7,2,Level 2,687,777,0.364,1.519,1,-1
IL,IL,IL,MATHEMATICS,8,2,Level 2,739,815,1.024,2.002,1,-1
IL,IL,IL,MATHEMATICS,9,2,Level 2,748,819,1.139,2.053,0,-1
IL,IL,IL,MATHEMATICS,10,2,Level 2,749,825,1.151,2.129,0,-1
IL,IL,IL,MATHEMATICS,11,2,Level 2,770,839,1.418,2.307,0,-1
IL,IL,IL,MATHEMATICS,12,2,Level 2,784,855,1.596,2.51,0,-1
IL,IL,IL,MATHEMATICS,1,3,Level 3,382,448,-3.509,-2.658,0,-1
IL,IL,IL,MATHEMATICS,2,3,Level 3,498,557,-2.036,-1.274,0,-1
IL,IL,IL,MATHEMATICS,3,3,Level 3,589,648,-0.88,-0.118,1,-1
IL,IL,IL,MATHEMATICS,4,3,Level 3,662,735,0.047,0.986,1,-1
IL,IL,IL,MATHEMATICS,5,3,Level 3,721,804,0.796,1.862,1,-1
IL,IL,IL,MATHEMATICS,6,3,Level 3,757,826,1.253,2.142,1,-1
IL,IL,IL,MATHEMATICS,7,3,Level 3,778,860,1.519,2.573,1,-1
IL,IL,IL,MATHEMATICS,8,3,Level 3,816,875,2.002,2.764,1,-1
IL,IL,IL,MATHEMATICS,9,3,Level 3,820,877,2.053,2.789,0,-1
IL,IL,IL,MATHEMATICS,10,3,Level 3,826,883,2.129,2.865,0,-1
IL,IL,IL,MATHEMATICS,11,3,Level 3,840,900,2.307,3.081,0,-1
IL,IL,IL,MATHEMATICS,12,3,Level 3,856,910,2.51,3.208,0,-1
IL,IL,IL,MATHEMATICS,1,4,Level 4,449,569,-2.658,-1.122,0,0
IL,IL,IL,MATHEMATICS,2,4,Level 4,558,659,-1.274,0.021,0,0
IL,IL,IL,MATHEMATICS,3,4,Level 4,649,742,-0.118,1.075,1,0
IL,IL,IL,MATHEMATICS,4,4,Level 4,736,850,0.986,2.446,1,0
IL,IL,IL,MATHEMATICS,5,4,Level 4,805,901,1.862,3.094,1,0
IL,IL,IL,MATHEMATICS,6,4,Level 4,827,925,2.142,3.399,1,0
IL,IL,IL,MATHEMATICS,7,4,Level 4,861,960,2.573,3.843,1,0
IL,IL,IL,MATHEMATICS,8,4,Level 4,876,1007,2.764,4.44,1,0
IL,IL,IL,MATHEMATICS,9,4,Level 4,878,1008,2.789,4.452,0,0
IL,IL,IL,MATHEMATICS,10,4,Level 4,884,1024,2.865,4.656,0,0
IL,IL,IL,MATHEMATICS,11,4,Level 4,901,1036,3.081,4.808,0,0
IL,IL,IL,MATHEMATICS,12,4,Level 4,911,1076,3.208,5.316,0,0
IL,IL,IL,MATHEMATICS,1,5,Level 5,570,1400,-1.122,999.999,0,1
IL,IL,IL,MATHEMATICS,2,5,Level 5,660,1400,0.021,999.999,0,1
IL,IL,IL,MATHEMATICS,3,5,Level 5,743,1400,1.075,999.999,1,1
IL,IL,IL,MATHEMATICS,4,5,Level 5,851,1400,2.446,999.999,1,1
IL,IL,IL,MATHEMATICS,5,5,Level 5,902,1400,3.094,999.999,1,1
IL,IL,IL,MATHEMATICS,6,5,Level 5,926,1400,3.399,999.999,1,1
IL,IL,IL,MATHEMATICS,7,5,Level 5,961,1400,3.843,999.999,1,1
IL,IL,IL,MATHEMATICS,8,5,Level 5,1008,1400,4.44,999.999,1,1
IL,IL,IL,MATHEMATICS,9,5,Level 5,1009,1400,4.452,999.999,0,1
IL,IL,IL,MATHEMATICS,10,5,Level 5,1025,1400,4.656,999.999,0,1
IL,IL,IL,MATHEMATICS,11,5,Level 5,1037,1400,4.808,999.999,0,1
IL,IL,IL,MATHEMATICS,12,5,Level 5,1077,1400,5.316,999.999,0,1
IN,IN,IN,READING,1,1,Did not Pass,0,103,-999.999,-3.074,0,-1
IN,IN,IN,READING,2,1,Did not Pass,0,264,-999.999,-1.12,0,-1
IN,IN,IN,READING,3,1,Did not Pass,0,369,-999.999,0.0375,1,-1
IN,IN,IN,READING,4,1,Did not Pass,0,478,-999.999,1.0705,1,-1
IN,IN,IN,READING,5,1,Did not Pass,0,569,-999.999,1.793,1,-1
IN,IN,IN,READING,6,1,Did not Pass,0,634,-999.999,2.2285,1,-1
IN,IN,IN,READING,7,1,Did not Pass,0,698,-999.999,2.5935,1,-1
IN,IN,IN,READING,8,1,Did not Pass,0,790,-999.999,2.9675,1,-1
IN,IN,IN,READING,9,1,Did not Pass,0,880,-999.999,3.3515,0,-1
IN,IN,IN,READING,10,1,Did not Pass,0,905,-999.999,3.5045,0,-1
IN,IN,IN,READING,11,1,Did not Pass,0,931,-999.999,3.666,0,-1
IN,IN,IN,READING,12,1,Did not Pass,0,975,-999.999,3.875,0,-1
IN,IN,IN,READING,1,2,Pass and Pass+,104,1400,-3.074,999.999,0,0
IN,IN,IN,READING,2,2,Pass and Pass+,265,1400,-1.12,999.999,0,0
IN,IN,IN,READING,3,2,Pass and Pass+,370,1400,0.0375,999.999,1,0
IN,IN,IN,READING,4,2,Pass and Pass+,479,1400,1.0705,999.999,1,0
IN,IN,IN,READING,5,2,Pass and Pass+,570,1400,1.793,999.999,1,0
IN,IN,IN,READING,6,2,Pass and Pass+,635,1400,2.2285,999.999,1,0
IN,IN,IN,READING,7,2,Pass and Pass+,699,1400,2.5935,999.999,1,0
IN,IN,IN,READING,8,2,Pass and Pass+,791,1400,2.9675,999.999,1,0
IN,IN,IN,READING,9,2,Pass and Pass+,881,1400,3.3515,999.999,0,0
IN,IN,IN,READING,10,2,Pass and Pass+,906,1400,3.5045,999.999,0,0
IN,IN,IN,READING,11,2,Pass and Pass+,932,1400,3.666,999.999,0,0
IN,IN,IN,READING,12,2,Pass and Pass+,976,1400,3.875,999.999,0,0
IN,IN,IN,MATHEMATICS,1,1,Did not Pass,0,405,-999.999,-3.204,0,-1
IN,IN,IN,MATHEMATICS,2,1,Did not Pass,0,517,-999.999,-1.782,0,-1
IN,IN,IN,MATHEMATICS,3,1,Did not Pass,0,607,-999.999,-0.639,1,-1
IN,IN,IN,MATHEMATICS,4,1,Did not Pass,0,673,-999.999,0.199,1,-1
IN,IN,IN,MATHEMATICS,5,1,Did not Pass,0,723,-999.999,0.834,1,-1
IN,IN,IN,MATHEMATICS,6,1,Did not Pass,0,776,-999.999,1.507,1,-1
IN,IN,IN,MATHEMATICS,7,1,Did not Pass,0,810,-999.999,1.938,1,-1
IN,IN,IN,MATHEMATICS,8,1,Did not Pass,0,829,-999.999,2.18,1,-1
IN,IN,IN,MATHEMATICS,9,1,Did not Pass,0,831,-999.999,2.205,0,-1
IN,IN,IN,MATHEMATICS,10,1,Did not Pass,0,839,-999.999,2.307,0,-1
IN,IN,IN,MATHEMATICS,11,1,Did not Pass,0,853,-999.999,2.484,0,-1
IN,IN,IN,MATHEMATICS,12,1,Did not Pass,0,870,-999.999,2.7,0,-1
IN,IN,IN,MATHEMATICS,1,2,Pass and Pass+,406,1400,-3.204,999.999,0,0
IN,IN,IN,MATHEMATICS,2,2,Pass and Pass+,518,1400,-1.782,999.999,0,0
IN,IN,IN,MATHEMATICS,3,2,Pass and Pass+,608,1400,-0.639,999.999,1,0
IN,IN,IN,MATHEMATICS,4,2,Pass and Pass+,674,1400,0.199,999.999,1,0
IN,IN,IN,MATHEMATICS,5,2,Pass and Pass+,724,1400,0.834,999.999,1,0
IN,IN,IN,MATHEMATICS,6,2,Pass and Pass+,777,1400,1.507,999.999,1,0
IN,IN,IN,MATHEMATICS,7,2,Pass and Pass+,811,1400,1.938,999.999,1,0
IN,IN,IN,MATHEMATICS,8,2,Pass and Pass+,830,1400,2.18,999.999,1,0
IN,IN,IN,MATHEMATICS,9,2,Pass and Pass+,832,1400,2.205,999.999,0,0
IN,IN,IN,MATHEMATICS,10,2,Pass and Pass+,840,1400,2.307,999.999,0,0
IN,IN,IN,MATHEMATICS,11,2,Pass and Pass+,854,1400,2.484,999.999,0,0
IN,IN,IN,MATHEMATICS,12,2,Pass and Pass+,871,1400,2.7,999.999,0,0
KS,KS,KS,READING,1,1,Level 1,0,87,-999.999,-3.6175,0,-1
KS,KS,KS,READING,2,1,Level 1,0,220,-999.999,-1.647,0,-1
KS,KS,KS,READING,3,1,Level 1,0,318,-999.999,-0.508,1,-1
KS,KS,KS,READING,4,1,Level 1,0,326,-999.999,-0.421,1,-1
KS,KS,KS,READING,5,1,Level 1,0,469,-999.999,0.9875,1,-1
KS,KS,KS,READING,6,1,Level 1,0,577,-999.999,1.8475,1,-1
KS,KS,KS,READING,7,1,Level 1,0,614,-999.999,2.0955,1,-1
KS,KS,KS,READING,8,1,Level 1,0,652,-999.999,2.3415,1,-1
KS,KS,KS,READING,9,1,Level 1,0,725,-999.999,2.7285,0,-1
KS,KS,KS,READING,10,1,Level 1,0,793,-999.999,2.9815,0,-1
KS,KS,KS,READING,11,1,Level 1,0,841,-999.999,3.174,0,-1
KS,KS,KS,READING,12,1,Level 1,0,878,-999.999,3.3415,0,-1
KS,KS,KS,READING,7,2,Level 2,615,872,2.0955,3.3185,1,-1
KS,KS,KS,READING,8,2,Level 2,653,1050,2.3415,4.081,1,-1
KS,KS,KS,READING,9,2,Level 2,726,1146,2.7285,4.3545,0,-1
KS,KS,KS,READING,10,2,Level 2,794,1187,2.9815,4.5345,0,-1
KS,KS,KS,READING,11,2,Level 2,842,1216,3.174,4.66,0,-1
KS,KS,KS,READING,12,2,Level 2,879,1263,3.3415,4.9095,0,-1
KS,KS,KS,READING,1,2,Level 2,88,165,-3.6175,-2.3095,0,-1
KS,KS,KS,READING,2,2,Level 2,221,337,-1.647,-0.3105,0,-1
KS,KS,KS,READING,3,2,Level 2,319,452,-0.508,0.792,1,-1
KS,KS,KS,READING,4,2,Level 2,327,508,-0.421,1.3135,1,-1
KS,KS,KS,READING,5,2,Level 2,470,630,0.9875,2.2025,1,-1
KS,KS,KS,READING,6,2,Level 2,578,784,1.8475,2.939,1,-1
KS,KS,KS,READING,1,3,Level 3,166,281,-2.3095,-0.9135,0,0
KS,KS,KS,READING,2,3,Level 3,338,467,-0.3105,0.9655,0,0
KS,KS,KS,READING,3,3,Level 3,453,606,0.792,2.0385,1,0
KS,KS,KS,READING,4,3,Level 3,509,768,1.3135,2.867,1,0
KS,KS,KS,READING,5,3,Level 3,631,869,2.2025,3.307,1,0
KS,KS,KS,READING,6,3,Level 3,785,1199,2.939,4.5785,1,0
KS,KS,KS,READING,7,3,Level 3,873,1290,3.3185,5.017,1,0
KS,KS,KS,READING,8,3,Level 3,1051,1335,4.081,5.7215,1,0
KS,KS,KS,READING,9,3,Level 3,1147,1340,4.3545,5.845,0,0
KS,KS,KS,READING,10,3,Level 3,1188,1344,4.5345,6.0675,0,0
KS,KS,KS,READING,11,3,Level 3,1217,1345,4.66,6.245,0,0
KS,KS,KS,READING,12,3,Level 3,1264,1346,4.9095,6.527,0,0
KS,KS,KS,READING,1,4,Level 4,282,1400,-0.9135,999.999,0,1
KS,KS,KS,READING,2,4,Level 4,468,1400,0.9655,999.999,0,1
KS,KS,KS,READING,3,4,Level 4,607,1400,2.0385,999.999,1,1
KS,KS,KS,READING,4,4,Level 4,769,1400,2.867,999.999,1,1
KS,KS,KS,READING,5,4,Level 4,870,1400,3.307,999.999,1,1
KS,KS,KS,READING,6,4,Level 4,1200,1400,4.5785,999.999,1,1
KS,KS,KS,READING,7,4,Level 4,1291,1400,5.017,999.999,1,1
KS,KS,KS,READING,8,4,Level 4,1336,1400,5.7215,999.999,1,1
KS,KS,KS,READING,9,4,Level 4,1341,1400,5.845,999.999,0,1
KS,KS,KS,READING,10,4,Level 4,1345,1400,6.0675,999.999,0,1
KS,KS,KS,READING,11,4,Level 4,1346,1400,6.245,999.999,0,1
KS,KS,KS,READING,12,4,Level 4,1347,1400,6.527,999.999,0,1
